numero_cuenta,cliente_id,tipo_cuenta
GB60RFLU137907540902,C00007651,ahorro
GB10JECM673090916511,C00042368,corriente
GB82VBPC548511841037,C00064926,nomina
GB89GPZK383144713388,C00063220,dolares
GB84VGOH131507432815,C00044314,corriente
GB56ZNSI869083362701,C00053364,ahorro
GB33MEFL030136845128,C00056198,chequera
GB53SPDG663214468150,C00002397,dolares
GB30LUBX824070455118,C00018804,nomina
GB18BWKP731313580627,C00022546,dolares
GB44IMRV044733936375,C00015162,chequera
GB95BKEY777081000764,C00004354,corriente
GB59AAFD185156728889,C00010084,nomina
GB46AHNO335733604943,C00052369,ahorro
GB66KHKS772812621001,C00068634,nomina
GB89YION162872329855,C00081263,ahorro
GB27INIR480453354279,C00027118,ahorro
GB53ISQA319579800374,C00048883,nomina
GB70MGAR744176544139,C00032392,chequera
GB51EQBE000716192108,C00065661,corriente
GB09KMTG888926549879,C00016611,corriente
GB18OEKN578099013568,C00063134,corriente
GB03LBXA495867679421,C00055379,dolares
GB69OVZS669540235647,C00054262,corriente
GB64YXXG370753868137,C00019876,nomina
GB53KVWP637186149357,C00063246,nomina
GB96BFAW279099956944,C00037792,nomina
GB10XEGE577275571286,C00011565,corriente
GB14ZSVR537952279303,C00084172,dolares
GB92IHVY478568379227,C00075894,corriente
GB45IHXB661426249019,C00081776,corriente
GB03NCMQ987218968198,C00005537,corriente
GB27MZEE632472913839,C00001757,nomina
GB81TXCX434435002004,C00072724,ahorro
GB11JXDA823486456583,C00003148,corriente
GB02QMSJ599754133549,C00045874,chequera
GB71KGPU822973162911,C00022541,ahorro
GB77CATO543429426674,C00000865,nomina
GB64HJJY361433355734,C00090433,nomina
GB80SPRT398428757295,C00034701,ahorro
GB97NEBP135473202281,C00032656,chequera
GB60ANJY930797322364,C00015291,chequera
GB94LEUT629320067293,C00048322,chequera
GB02CKCI427850090042,C00055974,ahorro
GB70LMFN557534583266,C00073582,corriente
GB29OTYJ952977227476,C00025834,nomina
GB57DUPD825696799208,C00026737,corriente
GB34RXVR978240738713,C00053953,ahorro
GB26AZSC570799565277,C00003988,corriente
GB29OPHV343646811464,C00022085,nomina
GB27IMXH205130802419,C00074072,nomina
GB13HOLI480736746333,C00055878,chequera
GB16AEFH014399807246,C00060745,nomina
GB13ESQV764127647775,C00013274,chequera
GB37AKLL800879010844,C00076336,corriente
GB48OBQY645344942535,C00046199,chequera
GB89KYWB236335345388,C00025659,dolares
GB64IJLK470582526034,C00003764,corriente
GB05EKQM598712805044,C00037290,corriente
GB51VGZR019082022425,C00048403,dolares
GB75HYMQ639069199398,C00050003,ahorro
GB90IQEP246368732240,C00028423,corriente
GB08SFAY835003536365,C00093232,dolares
GB19XLFM507312996313,C00015282,corriente
GB94ZOMV858792909413,C00034502,chequera
GB58FCIC183925243248,C00065333,ahorro
GB74CIVZ964643978436,C00085614,chequera
GB48BITP857668336563,C00001616,dolares
GB54LSCA398613815184,C00095381,chequera
GB07PFGL108189327573,C00095404,ahorro
GB36HLZR444236336186,C00057582,dolares
GB05BWAN880677547087,C00032990,nomina
GB11JIXP011188097323,C00024636,ahorro
GB32WJPD352385630253,C00023650,nomina
GB55SENH545516683684,C00023913,nomina
GB73FJWF044199781282,C00041556,corriente
GB56NUJH311989912690,C00041724,corriente
GB06ZHDQ421760527300,C00091675,nomina
GB96RZCB454422453304,C00069834,nomina
GB53SSST506344428528,C00071948,corriente
GB05BNMW943673845688,C00027157,nomina
GB69ZUIT212941320626,C00016504,ahorro
GB35CPKL719001674869,C00007897,corriente
GB19QPAN581748049767,C00049468,chequera
GB39SUYE979957291222,C00038281,ahorro
GB08BJUO804015571635,C00083732,chequera
GB36AHRB048405254960,C00041798,corriente
GB40TIPZ269036102320,C00080936,corriente
GB27HOFD912008183854,C00020169,corriente
GB17SMAW961966682108,C00079874,corriente
GB62IWIH147611842640,C00068343,chequera
GB78AHEM929645534868,C00013589,nomina
GB62VBTN095035342370,C00069487,ahorro
GB15EJIG374210101571,C00031450,nomina
GB73OGPS843854924064,C00059144,ahorro
GB48AAYM790692287898,C00021183,nomina
GB13FJMZ172398583659,C00080671,nomina
GB94RLQV398907409377,C00039060,dolares
GB64DQQG836901907984,C00023285,chequera
GB42ECGY700816095632,C00073107,nomina
GB35NIEX126875897352,C00063518,chequera
GB20BSPQ461193763089,C00021425,ahorro
GB07ERBV548002721291,C00038473,nomina
GB20OTUP281048941500,C00046177,nomina
GB73TOHI009595422169,C00043753,corriente
GB23VLWA298452798657,C00002585,nomina
GB23YIGZ408111353102,C00002650,ahorro
GB70MAQN220705877967,C00095369,corriente
GB19DMKC795329698464,C00095739,corriente
GB06IBIX003377477753,C00038752,chequera
GB75YKPP952842294997,C00067196,dolares
GB07EEXV121863241099,C00052827,ahorro
GB06TKWY126901515441,C00024474,nomina
GB75IOYG626487580309,C00080217,dolares
GB79OIYX830577987612,C00039942,nomina
GB84NHHR401657817414,C00062657,dolares
GB39GYKQ672332184616,C00031579,chequera
GB77QAXB128684515595,C00003015,chequera
GB19TAFP977524419474,C00075520,corriente
GB06DQTY520453287897,C00092612,corriente
GB32BELD832453809257,C00082823,ahorro
GB14MNXD864492658372,C00073061,corriente
GB22GPDX895629854908,C00096848,corriente
GB72YOZV386875499605,C00072513,dolares
GB09NVSO359808847701,C00000529,nomina
GB22PCFL479527920020,C00092594,chequera
GB28ABKT327528450710,C00022700,dolares
GB77OQJU411946868561,C00071625,nomina
GB90QXZS227618289058,C00036315,chequera
GB13TGUY813229280214,C00019520,dolares
GB82CWNL676078927330,C00079766,ahorro
GB89YPQK592769739187,C00038130,corriente
GB49ZFVG387426686355,C00034761,ahorro
GB69TRHX678670644087,C00034314,corriente
GB81THZP392105445090,C00011021,dolares
GB09THNX753989632002,C00076873,chequera
GB13ZGNK392418198327,C00099215,corriente
GB49IGWM205566784597,C00099891,dolares
GB35NGFV099365984234,C00049058,corriente
GB52HLQP096886420280,C00028141,dolares
GB69FZOA411723069690,C00057957,corriente
GB68UHBS725531419765,C00090442,nomina
GB68ZIHQ713622599136,C00047612,corriente
GB47MQRC036372134179,C00033569,ahorro
GB41GBJD553646741326,C00098057,corriente
GB63VFWX520708630548,C00088603,chequera
GB87HAYI767425077184,C00028454,nomina
GB92MZAO350611335838,C00052929,corriente
GB35BZTI518189731522,C00073254,chequera
GB51GHES522210931515,C00030892,dolares
GB52HVHN802607739134,C00035176,nomina
GB29JNPU777732694780,C00056130,nomina
GB78UDZP466383642208,C00007828,corriente
GB11BTLC538503359537,C00049408,corriente
GB87HHMW583635578405,C00028516,dolares
GB36AFMX644772395546,C00092845,ahorro
GB19CCFX243740211695,C00036812,nomina
GB26MYJF395356757232,C00068056,chequera
GB91NEKA097731724796,C00064629,dolares
GB97QKAN917528022609,C00091812,ahorro
GB94ZQDC851256401589,C00027311,dolares
GB11VYZK696469548785,C00090908,dolares
GB08FVKY099003016967,C00046826,chequera
GB82ZTLH243614934038,C00091806,corriente
GB05MXXR982011966975,C00002852,chequera
GB90TLCC492084293813,C00009332,ahorro
GB02ACXB490456334284,C00075054,ahorro
GB81QDSW246618822662,C00043180,ahorro
GB81CSZI456319169156,C00043623,dolares
GB49WEQH133800031721,C00028434,corriente
GB89QMCB240752634812,C00082253,chequera
GB86YEMX009087462857,C00022073,dolares
GB95XBEV890091560513,C00024038,ahorro
GB97PGDO374577610022,C00097032,ahorro
GB06NATD517292172236,C00017300,corriente
GB77NFRP115104815145,C00044541,corriente
GB03MGVC467306670203,C00038662,chequera
GB30TFGQ110182511790,C00030620,ahorro
GB41TRAX091702531175,C00094397,dolares
GB28XMBZ462104677926,C00017898,corriente
GB96AFNL663963118652,C00041565,chequera
GB08VJVI356508012875,C00084383,chequera
GB78JJJJ792276915932,C00037875,corriente
GB69MJQV358169996194,C00093398,ahorro
GB75LZIW008913464130,C00037012,nomina
GB20LWEQ279482662113,C00019609,corriente
GB79OWKM380832181444,C00027455,ahorro
GB75SPNW716317935375,C00043585,nomina
GB68MCFI934139537719,C00005008,nomina
GB66ZCVH159196342900,C00006069,dolares
GB55RDSD138444463673,C00031315,dolares
GB89RGTL479238031804,C00093208,nomina
GB37QASY328106274104,C00054584,ahorro
GB03APLP206157164043,C00066613,chequera
GB14HSXM731933002432,C00011439,nomina
GB02XVNZ536866133326,C00096962,nomina
GB06LLYN007381016657,C00062909,chequera
GB26YDUQ192650366260,C00016897,chequera
GB78AWDY547618459451,C00090205,corriente
GB79RQYY508082364854,C00034245,ahorro
GB65XPOR185759574711,C00050105,nomina
GB17TMIU460216099108,C00050085,chequera
GB07XSSM053001579451,C00061501,dolares
GB30SBMO587904237608,C00080768,corriente
GB71DKLZ409705717840,C00005978,ahorro
GB82NAYJ998044135972,C00056069,chequera
GB73XZVB572013997717,C00077522,corriente
GB24YZIB891721248973,C00055404,corriente
GB74KQEI457280616105,C00081482,corriente
GB34BZDM904077762048,C00090481,dolares
GB02NUJF150210962222,C00034011,dolares
GB40UAKM605316260973,C00084001,corriente
GB25KAGP439041943087,C00031722,nomina
GB08BACM338996258803,C00050535,dolares
GB79SAEV485627507946,C00093856,nomina
GB50RDHC027875305306,C00029664,dolares
GB17ITCZ725352028428,C00074521,nomina
GB53BYHP021571943183,C00084071,ahorro
GB48MZCC721130770746,C00006570,chequera
GB20KVML850910330829,C00009263,chequera
GB14MTFI143415817456,C00053356,corriente
GB08VAGV492166445255,C00099989,dolares
GB27RRNY860576909213,C00045814,corriente
GB92FAUD850203558245,C00041358,corriente
GB45DIXB276596762909,C00097707,ahorro
GB37XPEG471300198785,C00012614,chequera
GB45ZBEW148364272669,C00057064,dolares
GB54ODRD652055489260,C00092645,dolares
GB11WNKZ926387305329,C00081231,chequera
GB13LJAC509372370403,C00095159,corriente
GB91HWIX998707510114,C00073601,ahorro
GB44TGTT122890392575,C00016191,ahorro
GB78QFDF260529172168,C00048788,corriente
GB61IOCK274438111568,C00011832,dolares
GB67ETZS926658866784,C00035801,ahorro
GB45NBUH627853655827,C00004279,dolares
GB71HLBL162539632696,C00071974,ahorro
GB70TKOU278374529886,C00015673,corriente
GB50ZKSF289599216413,C00024866,dolares
GB10QADN294271564943,C00001692,corriente
GB43NDBM275692124333,C00031225,nomina
GB38QMRK241677521397,C00050447,chequera
GB33GQTS319338404139,C00064731,corriente
GB22XDBG789303818691,C00086922,corriente
GB96VLXI810743268834,C00067286,corriente
GB58BIQB837831129189,C00074928,dolares
GB46OTKT529632140716,C00074580,ahorro
GB91RYZR445640277688,C00048557,chequera
GB86EZLJ082879310098,C00090464,corriente
GB80RDRH836286504142,C00092370,dolares
GB54TPTA496442172143,C00030444,corriente
GB74TRED375431955832,C00098638,nomina
GB53LMVR392612029297,C00046781,ahorro
GB33YXBF570803952045,C00053185,nomina
GB05WSUE240631309135,C00060936,dolares
GB80FJPE180832811731,C00063741,corriente
GB61YRET954390755694,C00028497,chequera
GB95XJMI262645116575,C00099453,nomina
GB23ITUP480369439067,C00063674,dolares
GB22SZAY984400834493,C00075832,nomina
GB07JGBZ288440058108,C00088312,nomina
GB77XXUO533865602891,C00027531,chequera
GB96JWHN218225889906,C00073262,ahorro
GB73VIIP165733973992,C00006090,nomina
GB15DPFQ963849255868,C00030711,chequera
GB82YJDN400283163797,C00090025,chequera
GB24ABVS990127779185,C00063305,chequera
GB06LWRV278598288366,C00023078,ahorro
GB65KAQO635801924756,C00037597,chequera
GB42AWON801419439545,C00065185,chequera
GB84NYYL203034739714,C00064287,dolares
GB90RVTH194683358362,C00079621,dolares
GB90JIHK474503103960,C00052162,corriente
GB40ZJEG665149398160,C00017816,corriente
GB89WIQV716893920533,C00075477,ahorro
GB34AWUT938724714971,C00065651,nomina
GB54TAHF512949827659,C00083518,nomina
GB55ROBR331518347167,C00000210,dolares
GB14OPKD299208446057,C00035315,ahorro
GB62RRWG087538081452,C00013217,dolares
GB37GVTR425605936121,C00025889,chequera
GB80OIJK628144437373,C00038895,dolares
GB37WAAE752675685098,C00043346,corriente
GB03POWH226762080720,C00079814,ahorro
GB84BMJL831653644173,C00055266,ahorro
GB47HLWW141406765420,C00005093,chequera
GB71TCLG680863684458,C00095568,nomina
GB94BOSA619060272663,C00032230,ahorro
GB24BURT247214171665,C00013050,nomina
GB59JTMT375746279946,C00004155,dolares
GB45NDAY026931754990,C00087336,chequera
GB66LPPY416743424166,C00071481,dolares
GB47SQOL631964793558,C00027240,dolares
GB39PGTB051706356987,C00009852,ahorro
GB40DMHK909950243805,C00073220,ahorro
GB43MZWA570857705424,C00062843,dolares
GB53RXXN947584996305,C00022288,ahorro
GB44FYBW898081518925,C00085525,ahorro
GB22SNQU328239526794,C00040972,ahorro
GB92LBOA893462301367,C00070772,corriente
GB90AJVE377812482934,C00035340,chequera
GB51QJLS219564128554,C00034274,chequera
GB89JFYZ883466046328,C00025921,ahorro
GB86CUQP204932934455,C00036219,chequera
GB39VBZT295090556247,C00086103,chequera
GB16IOQR711952002475,C00015893,chequera
GB94NOYY622259718762,C00022013,ahorro
GB67GACY970391525622,C00058052,chequera
GB85QCSC063616268910,C00019900,corriente
GB53TSGW007181858852,C00018889,dolares
GB20JIXX539165018451,C00098105,chequera
GB69IQTS987953809519,C00094287,corriente
GB44SBOS626814581169,C00064784,corriente
GB56WDRE800394492616,C00066984,nomina
GB87WPLC587329493607,C00020656,ahorro
GB07RRUG570348307706,C00006381,ahorro
GB58OIQM837777439778,C00094459,nomina
GB97NWDK785461115333,C00004284,nomina
GB92UEVQ926594585678,C00058261,nomina
GB40PIPO870045966696,C00086477,corriente
GB51QSLE067282367776,C00085332,chequera
GB07ASGG611917803733,C00094099,ahorro
GB55YXIM370390546013,C00012314,corriente
GB22ETLC827033655354,C00079810,nomina
GB75UEXC355429834437,C00072246,dolares
GB86LJDZ402398987455,C00042090,corriente
GB49XOYQ950261740869,C00037297,dolares
GB11QRGC979225515849,C00012288,corriente
GB49IKOP961845051253,C00022425,nomina
GB98SHFL650536515467,C00021845,ahorro
GB03JSSA581534205457,C00036919,nomina
GB28XSPI730092306686,C00098769,corriente
GB06NINY867516838386,C00011578,dolares
GB48GZCF429583767507,C00009517,corriente
GB66EOQX499229630414,C00056384,ahorro
GB17PDTD135424860252,C00019396,dolares
GB25IOGX357947064460,C00086245,nomina
GB27DNHO549227195669,C00047625,corriente
GB57QTKB861253237462,C00097920,dolares
GB21AZSL777775717871,C00035511,nomina
GB44YUKX781302900382,C00034133,chequera
GB05EZWS056416284194,C00072056,dolares
GB44RTFK614362569103,C00070566,nomina
GB09SKRN920335568767,C00055226,chequera
GB62CQCY816806744391,C00024734,chequera
GB21PJAU880311397960,C00007186,dolares
GB25OGQJ361157558169,C00021224,dolares
GB44KMVK774317656588,C00092258,ahorro
GB96PTFK978451458936,C00088487,ahorro
GB67FGZG606155151816,C00011100,chequera
GB94RCXN232329850336,C00056032,corriente
GB27FCKJ791788429190,C00079572,nomina
GB43ZGBQ067251526742,C00057285,corriente
GB17GQMT072547415023,C00026340,ahorro
GB86TZWV882031064781,C00091022,nomina
GB57HVBA991124654650,C00067007,ahorro
GB46KGJI938378748313,C00066683,corriente
GB09QXWI666165516580,C00003769,ahorro
GB77JSCE987782246117,C00045666,nomina
GB29YKGI139136162183,C00065324,dolares
GB50SNRV349520544951,C00051502,corriente
GB84XDJW423333064319,C00009074,dolares
GB45PGEF551483797104,C00061134,dolares
GB65LXGP842471685903,C00009498,chequera
GB86QUOL124537658546,C00037739,corriente
GB41PCCI512549674593,C00088460,corriente
GB02TIKP732097270561,C00030838,corriente
GB57XOAU381235384712,C00011175,chequera
GB89XRHI351003385327,C00047858,dolares
GB78NNXM724342111704,C00070335,nomina
GB47DDKB276940948347,C00053652,ahorro
GB59PFFC314986344492,C00042236,nomina
GB33KUIE405904731226,C00055553,corriente
GB64AUQR643663108028,C00021922,corriente
GB15DFST726728682769,C00023864,ahorro
GB64GYIA581906106273,C00012858,ahorro
GB28CTTL446038696022,C00040688,dolares
GB35SQDZ388297765072,C00072876,chequera
GB83QGRD125507129560,C00060836,corriente
GB63KWBR791509558815,C00023456,dolares
GB98LCWT312130092470,C00037727,ahorro
GB89OHFX448294977537,C00020263,nomina
GB32IFIV013508336543,C00072113,dolares
GB83MDFU745201038081,C00015180,chequera
GB33JBWG478538606182,C00091330,dolares
GB64OVYI311367741270,C00042972,ahorro
GB22WGPS589285577883,C00083663,corriente
GB03EKTM765718166338,C00040998,corriente
GB03YEER022872458467,C00066669,ahorro
GB13VJXE973960902218,C00057445,dolares
GB98BAKR989194102689,C00039551,ahorro
GB80FBQJ364102469031,C00056262,nomina
GB64ZCKQ116403736525,C00033410,corriente
GB96OXQL859742207813,C00030413,nomina
GB90ELSR543873691595,C00021632,nomina
GB89CFZU774336444285,C00056040,corriente
GB69QJLB431667163217,C00046481,ahorro
GB32MXHF847019384699,C00080466,ahorro
GB28DYWN653327980429,C00011754,chequera
GB13EZHG504002216424,C00094713,ahorro
GB89LMJW009075691963,C00006502,corriente
GB42IMVP922194853471,C00046818,dolares
GB95WKOZ476363078474,C00045892,nomina
GB34TUGD037078421178,C00045845,nomina
GB94EXWK092148935196,C00010132,chequera
GB69VLKU056034363116,C00023991,chequera
GB86GMWU775917543031,C00027172,dolares
GB22AIBV505890342218,C00075526,corriente
GB25DDMX635777194067,C00036108,corriente
GB25KCOR607259752511,C00012379,corriente
GB98XUWQ595559256566,C00073728,corriente
GB11TMYK293452162621,C00015365,corriente
GB80HKAN185340120741,C00039962,dolares
GB39XEIR505070577139,C00057155,dolares
GB57LEQI395162182178,C00083406,nomina
GB04TSWV000273021813,C00059127,ahorro
GB12LPFZ543184419482,C00036846,corriente
GB49XBYP532839674026,C00048104,corriente
GB36GRLS839963125644,C00098384,dolares
GB74ZGIG680522615510,C00036153,ahorro
GB69MXXZ221734698456,C00072647,ahorro
GB38ZBXV907851099005,C00082550,ahorro
GB79YNPZ219213682270,C00001143,corriente
GB90JQJC017085033468,C00072822,dolares
GB56RPMS095666047947,C00027721,dolares
GB25XUJZ803409811153,C00048599,chequera
GB48DZWO198096515982,C00005663,corriente
GB14BZCA664081321730,C00031985,dolares
GB35JAMG779846433640,C00010753,nomina
GB14DNNN269383976106,C00094530,nomina
GB38YLXP590952382828,C00056433,corriente
GB45BNRV141095621425,C00077970,chequera
GB97KARJ211421083828,C00024324,ahorro
GB85SXKF265210360940,C00011545,chequera
GB79VHNO445679910782,C00089621,dolares
GB79HQFC829768376405,C00087441,corriente
GB05ASDV489298382076,C00012188,nomina
GB95ICTB372182940864,C00024602,ahorro
GB51CSJS171202799749,C00030601,dolares
GB64UPDX255529781070,C00067782,dolares
GB30SXML985584537448,C00053915,corriente
GB69RRNT324924694919,C00068569,dolares
GB74WFZG953513973260,C00000130,dolares
GB69UXYP804806812621,C00067920,ahorro
GB41IATI725417931026,C00081077,chequera
GB41RCFH189708805037,C00039344,chequera
GB94SETO885517999910,C00096665,corriente
GB09QWQS942612166057,C00081949,nomina
GB19DIWS283200666288,C00047708,corriente
GB73XRTX318900865649,C00035947,chequera
GB81NPQM995289535594,C00089644,dolares
GB30DYMU818308766622,C00034047,nomina
GB09GYGI233349799116,C00010907,dolares
GB87WZBO388223075391,C00092509,chequera
GB77QDBH003168692476,C00091958,nomina
GB09QRMC504778920712,C00067690,nomina
GB80QKLF096648853724,C00067792,corriente
GB38GAXC825208802185,C00000833,chequera
GB86SJVD649564211336,C00071403,dolares
GB47KAQV924962505601,C00065792,ahorro
GB02JWTD687847645836,C00005422,ahorro
GB94DVPO063538703552,C00040324,chequera
GB83DUGT466732706557,C00056694,dolares
GB25PNAH998242182770,C00096764,dolares
GB73KURF894206474557,C00068299,chequera
GB30XVIH376703917357,C00041314,chequera
GB09WIGR501894103071,C00059341,chequera
GB92PYNH905898102524,C00087623,ahorro
GB33GLPF839833278133,C00063874,ahorro
GB89BHUE849809726494,C00013610,chequera
GB19NZET192796343359,C00073769,dolares
GB83OUYH097633739653,C00004421,corriente
GB80QOZK666769838504,C00002294,chequera
GB56UZXG975880531543,C00062394,dolares
GB89HUWQ019692254587,C00000869,chequera
GB39NDVK832440354896,C00081305,nomina
GB91MJHQ515873945555,C00047301,dolares
GB71JDFS781093648497,C00083033,nomina
GB97XVWN886596457826,C00002067,ahorro
GB73DMTO225633088993,C00022562,ahorro
GB12ROHB496297080330,C00025589,chequera
GB43FPAH050153900183,C00003467,chequera
GB45QIMY801607303373,C00070178,nomina
GB95NNXX056927258888,C00006874,ahorro
GB22RDDG365110371649,C00089946,ahorro
GB22OREX524944481569,C00095267,ahorro
GB39VXZU456551416257,C00056291,chequera
GB50FCML747030471111,C00001891,dolares
GB80NNPT221964774949,C00098145,chequera
GB29XCPI013876375169,C00080428,ahorro
GB86ZKGU510681889289,C00086165,corriente
GB41TRIP567801813982,C00073489,nomina
GB43FTAI594918881746,C00071721,dolares
GB48NIPM058681454506,C00079567,dolares
GB24WRVQ223263388373,C00020824,chequera
GB49TNAX296197680360,C00095573,ahorro
GB65MNQG002379505669,C00058654,corriente
GB97ZKHT970312086015,C00094267,corriente
GB85QDTT706942422846,C00063192,dolares
GB48DABN256050620284,C00053574,chequera
GB35MERH918672910916,C00096803,chequera
GB41PFVP199645128849,C00001161,nomina
GB32FSYX401347624302,C00071665,ahorro
GB58SBYI193210374275,C00065796,chequera
GB98PMNE308796494701,C00078244,chequera
GB03UAOJ776945674571,C00028618,dolares
GB65THUY809568665625,C00009031,nomina
GB51NWSD286240197553,C00036448,ahorro
GB04IVZP575339771933,C00060562,dolares
GB08BRFR683683174448,C00091284,ahorro
GB58NQDU360194532641,C00036201,corriente
GB47HIIW924964599253,C00056745,nomina
GB96NPKL463094368489,C00031092,ahorro
GB51ZDTI749907531877,C00047825,dolares
GB42GNVL238369561084,C00026939,chequera
GB95JSHU213968475645,C00033669,chequera
GB27RPIW067045626406,C00077325,dolares
GB69OBWB915258857448,C00061840,dolares
GB33OQIX465509951776,C00009064,chequera
GB50ORWC375613088205,C00057769,nomina
GB98EZIS554992170284,C00030975,nomina
GB40RJOB589430207342,C00014168,ahorro
GB76NSEX097921984332,C00017594,dolares
GB59THKU646990234629,C00038198,dolares
GB43WPRA840011289585,C00084567,nomina
GB79UFFV641912841225,C00071341,chequera
GB83JEME964435256271,C00066692,nomina
GB69EFGJ525176621542,C00011440,ahorro
GB98QGRQ068027256154,C00095998,ahorro
GB88XLUE653660671074,C00036100,corriente
GB19KJAF736660917129,C00038658,corriente
GB06RNUI458987497099,C00040503,nomina
GB56FNZV366515825895,C00038187,dolares
GB66SWML668482499874,C00073224,chequera
GB16UYSY760268188619,C00076222,dolares
GB02QXAM155190001333,C00014896,chequera
GB33XXUF991498735896,C00061439,dolares
GB89SRGD790193481499,C00096003,nomina
GB17FHSI134090165891,C00080754,ahorro
GB31QEEL102181358466,C00042681,dolares
GB41FOIJ549776770935,C00037090,nomina
GB78BYSZ862474220542,C00064027,ahorro
GB89NDIZ598019499441,C00085532,chequera
GB48CKQT724987184883,C00078716,corriente
GB89XAZJ028852713131,C00014993,ahorro
GB66KPQX065303324656,C00072451,corriente
GB47HGKM907632482509,C00089496,chequera
GB51BOKL829060480089,C00090515,dolares
GB35JFQY701706225908,C00052530,nomina
GB64QUBX638474841961,C00065607,corriente
GB04MJIU532239484576,C00087785,dolares
GB18TJUW047576156317,C00011151,corriente
GB21APKA982199675045,C00040023,chequera
GB08VGLV158906582545,C00073924,chequera
GB64IOQS862117692468,C00022063,nomina
GB69DKDT897249092549,C00069171,chequera
GB04VQFJ912917494203,C00020423,dolares
GB70VAMS704766038652,C00059595,corriente
GB36EAFW072140153140,C00045301,corriente
GB56YIWG210188573340,C00019222,nomina
GB34OXJC671408148701,C00094416,chequera
GB21CEKX842175802380,C00091788,corriente
GB30AYJU833612158786,C00068410,chequera
GB59LZIA182595526288,C00039011,dolares
GB15ZKUC368294817012,C00058260,nomina
GB66HKLW883349475271,C00034387,dolares
GB69JQXE931193282783,C00053699,dolares
GB26JSCE578627671368,C00042238,corriente
GB96LLDD847747333645,C00070505,nomina
GB14WHPW309702999688,C00064377,dolares
GB69ZZWW100121056629,C00099319,chequera
GB53YLSI043343048993,C00082560,corriente
GB71VDTY640678486150,C00082664,nomina
GB04FNTM045602000557,C00043874,dolares
GB10TZFV898504050578,C00018086,corriente
GB32XQOZ399599085278,C00009999,ahorro
GB35ZBQU750343312403,C00064829,nomina
GB68BVYY307347876099,C00083029,dolares
GB38WEAP102382027624,C00084223,dolares
GB84RGQJ190914566622,C00053651,ahorro
GB08XQTV422770297104,C00016075,corriente
GB03TZUL596494619876,C00092121,chequera
GB14WCBM749197790161,C00091499,chequera
GB24SLAL740184036374,C00040336,dolares
GB86TMXN400591830352,C00030914,corriente
GB55FBUO820620573924,C00043421,ahorro
GB32DMOK398713644108,C00053798,ahorro
GB57VZVY390056766760,C00060036,ahorro
GB61QYDX509248241250,C00078402,dolares
GB81NPYZ883664828764,C00017947,chequera
GB40DHUV076378268006,C00084969,dolares
GB61EOXI180259510909,C00071329,chequera
GB82JMPG469992463784,C00080132,dolares
GB40PTXY239620516249,C00079885,ahorro
GB40DJHO571300813273,C00072601,chequera
GB49VCAD240541055314,C00050492,chequera
GB74RRWD855636555291,C00080377,ahorro
GB10YCMI154331652462,C00069322,corriente
GB92NBWK056336622356,C00033742,nomina
GB84RWFT715036014757,C00009265,chequera
GB20MQQC348393211786,C00037389,chequera
GB42YMDT957906450062,C00092600,ahorro
GB82VMFH181689601327,C00068394,corriente
GB22YUCF479782892161,C00066897,nomina
GB12RQZG964689892728,C00054908,dolares
GB13DVSI788501779128,C00076481,dolares
GB65CHKS998178430596,C00007894,dolares
GB79EJKH429359623555,C00002630,ahorro
GB88AYED785306577601,C00055700,chequera
GB68ELLG841668973460,C00065076,dolares
GB67HSLT332626810604,C00037767,chequera
GB62GMFD010048434928,C00085316,corriente
GB12RGZH968574024982,C00003110,chequera
GB72QWKZ777823134408,C00072463,dolares
GB88SBLU538556995791,C00040278,nomina
GB47BUOF036452867418,C00052806,chequera
GB28PDXF153494656393,C00044992,corriente
GB69SSOB622437024343,C00082916,nomina
GB24YNUQ670123787857,C00039947,corriente
GB68JYFR257329155197,C00002707,ahorro
GB40CMGS951679392056,C00070769,chequera
GB68KASP881992928764,C00065430,corriente
GB50AWOG152037656604,C00017336,dolares
GB57GEZV098523739816,C00055164,chequera
GB66DTCD359296811930,C00055634,nomina
GB80SKNF905966370256,C00096949,dolares
GB83YWMZ869870129575,C00073979,dolares
GB70TELX460877437172,C00021333,chequera
GB03CWMV941105206293,C00074013,corriente
GB53TCHB823767623386,C00000273,ahorro
GB69VQTL135430426602,C00059497,dolares
GB32EJQI210404466027,C00001311,chequera
GB59CHLA988019700254,C00078743,dolares
GB16BHRQ453913229240,C00019574,ahorro
GB20RNKM165624985419,C00095183,corriente
GB22WFLR948671451307,C00053442,nomina
GB40WIYH686951634147,C00043017,nomina
GB29UEBJ771159297668,C00015355,nomina
GB19DTNV225549214536,C00075497,chequera
GB35XLIG069923432100,C00051450,dolares
GB24HOXF066463115042,C00021502,chequera
GB04IPGA172409548301,C00070453,nomina
GB27XLUY788757478399,C00066366,chequera
GB84EUQG848140753766,C00016855,nomina
GB67FXJF784776914233,C00020135,ahorro
GB40MZPP186353589158,C00010170,nomina
GB03DOPO508282469827,C00011815,chequera
GB84KWKO982627849123,C00008310,corriente
GB32SQHE319730350527,C00062618,corriente
GB15LGWP137072123053,C00066361,ahorro
GB46CRDP614519384726,C00066854,ahorro
GB39NOMF361446937384,C00037594,dolares
GB39CAMP005020446095,C00084803,dolares
GB86IHHF931096031405,C00056302,dolares
GB87TMSR011424267157,C00006774,nomina
GB74HPMF768157032628,C00035506,ahorro
GB07GLXM259176941052,C00035902,chequera
