usuario_id,cliente_id,telefono,numero_cuenta
US0018611,C00003710,12965164,GB79BTFK407032223677
US0018612,C00008054,64912290,GB06IIIN157623747941
US0018613,C00004813,46409939,GB54CQSI314687796461
US0018614,C00005850,80948581,GB34RFVE676248045511
US0018615,C00007460,80440504,GB34VYTG733932438688
US0018616,C00005030,25286749,GB24QUDW716195222507
US0018617,C00005199,86006698,GB87FMRY905087095362
US0018618,C00009215,7848725,GB93YWCF832844371475
US0018619,C00005369,8585363,GB19EQIS497096970629
US0018620,C00004623,42200789,GB83LWOO974548936698
US0018621,C00005015,82507936,GB28MNIS808611431939
US0018622,C00004098,83272824,GB88CBFA955158843470
US0018623,C00006621,63002232,GB73NMVN900098358653
US0018624,C00003040,28292695,GB07DAMN549924143426
US0018625,C00006409,75550851,GB64EIEA635403564709
US0018626,C00003050,25312128,GB04TKXC722550534677
US0018627,C00001751,43824924,GB85XQMP247814594316
US0018628,C00003714,14077022,GB85OOPM414685461904
US0018629,C00009088,58253905,GB20FNSK427875282449
US0018630,C00004968,88088030,GB44UVUC855823821669
US0018631,C00008533,24903011,GB25SOUQ453920122366
US0018632,C00002240,83965324,GB71MCQW391307381496
US0018633,C00000559,26690405,GB03LFPF387883923475
US0018634,C00005318,58555164,GB71FCYK050567272983
US0018635,C00007600,7165621,GB45XHDG639977677558
US0018636,C00008234,30466310,GB76IKAH633844766431
US0018637,C00002113,89305504,GB38XUHR307496992513
US0018638,C00005996,83369053,GB33UAWC366086511937
US0018639,C00008083,73006382,GB25PLNV620478646885
US0018640,C00007172,38616038,GB78DHJP140039087138
US0018641,C00008706,99210587,GB84MJIK259523302450
US0018642,C00006181,42622621,GB98QYYE754640018324
US0018643,C00002248,71156815,GB50FEXW819667150126
US0018644,C00000862,96344651,GB23LBUQ517788204714
US0018645,C00000375,64773192,GB62RGTS724154662086
US0018646,C00001315,81905077,GB30RKUU774353778347
US0018647,C00000911,95339987,GB72SPNS566787788435
US0018648,C00003963,91515612,GB23XMZT460439548521
US0018649,C00006846,10150997,GB19PHGE777761752405
US0018650,C00009049,75018175,GB88HSQS996017878734
US0018651,C00000090,32816698,GB44WULZ317758941318
US0018652,C00007825,29587847,GB85YPUA275069119037
US0018653,C00002247,18582674,GB73NSVW936014721444
US0018654,C00007347,59191609,GB70YBJV512291947488
US0018655,C00002597,56619892,GB77TEIG390364324800
US0018656,C00000097,37086177,GB10CQKA304614422190
US0018657,C00004951,29510018,GB57EDXB074312760102
US0018658,C00001699,50337209,GB94CXKD686092607082
US0018659,C00006589,34243960,GB25SMQE697447377378
US0018660,C00009071,64129220,GB42GGQP616338712071
US0018661,C00007317,24485786,GB66JDAM789378197420
US0018662,C00006318,93125379,GB42REHG003060307778
US0018663,C00002012,80775111,GB28OMXP679443131810
US0018664,C00002237,2399257,GB72XBMR433347911780
US0018665,C00008880,22069245,GB72TGHU675185709129
US0018666,C00007889,94928428,GB32OMOP048496290969
US0018667,C00009070,18632178,GB83BEVB328024533114
US0018668,C00008658,58831584,GB50BQPS517431852088
US0018669,C00001435,18634983,GB93BNUW833694205195
US0018670,C00008130,68141391,GB40IXWR733961305511
US0018671,C00004766,52943210,GB17VVME705959352606
US0018672,C00005456,73742832,GB07FETE778122297105
US0018673,C00001310,86244910,GB46FEYQ898609606160
US0018674,C00005028,11579960,GB60POMT724410006500
US0018675,C00005257,99769417,GB10WZCT982752858170
US0018676,C00009141,29742867,GB72YQJB769565454892
US0018677,C00007782,32181966,GB70KGCM854548993457
US0018678,C00005805,79914809,GB38HBAN595608851898
US0018679,C00006422,68160059,GB49RZXQ824371081735
US0018680,C00008175,25368095,GB02DGVX122009455883
US0018681,C00007536,28933769,GB52FJKX902582489601
US0018682,C00005057,19594929,GB43IUOO705956313758
US0018683,C00008602,24143491,GB33SKVH431884788097
US0018684,C00005392,63046550,GB09XWZH090752004589
US0018685,C00003062,48498114,GB88CHPG286509902303
US0018686,C00001725,60052021,GB14TSNG154433601696
US0018687,C00000837,39344771,GB53XDNR600588044308
US0018688,C00009336,74433527,GB47EORF703227677077
US0018689,C00009254,77448939,GB03LCKX048130295197
US0018690,C00004424,84928379,GB79GAZM235237130956
US0018691,C00009841,91227857,GB61YGUS377677715278
US0018692,C00002569,98062825,GB67ZJGZ341755020968
US0018693,C00003531,22629721,GB60CZCM508642050157
US0018694,C00009655,53381091,GB89DBLU886496944764
US0018695,C00009155,7668542,GB48GWGA070812871404
US0018696,C00005794,30608552,GB69NHAA186331364611
US0018697,C00000533,41060557,GB11XTCP409061233109
US0018698,C00008583,17782333,GB04UGZM004715792409
US0018699,C00003149,28608431,GB91SUCY364612699329
US0018700,C00001487,70436269,GB77EWHP189555704137
US0018701,C00005151,4630041,GB12BCMG011412782777
US0018702,C00002321,39987711,GB84QQPZ258349421292
US0018703,C00001700,52310325,GB30DYVE490345462963
US0018704,C00006856,95272851,GB08PFAO281607499328
US0018705,C00004234,63792397,GB50EHSL562229390436
US0018706,C00009834,47096362,GB69UKFF299597542893
US0018707,C00007399,84244678,GB13XNAP301882665576
US0018708,C00007678,35959156,GB28ZWSO725356924383
US0018709,C00001687,33889178,GB57EOFL857141700777
US0018710,C00002386,48111888,GB53UAGR072311982491
US0018711,C00002738,97758813,GB85TRWN978367128392
US0018712,C00009281,7119637,GB03FMWT890045326503
US0018713,C00000462,92618414,GB52LYZM553527861325
US0018714,C00006746,25876056,GB18VNGZ050594984190
US0018715,C00008061,38280775,GB93VVZQ892506642761
US0018716,C00006749,71044599,GB93EEDB590898351236
US0018717,C00006713,81247560,GB65BFUK702303248601
US0018718,C00003755,89943763,GB75NCMP871296588742
US0018719,C00002364,43169036,GB37OLDC038524678987
US0018720,C00001815,28408674,GB41ASZO861751059353
US0018721,C00009378,37840501,GB75FODY138142702830
US0018722,C00006699,56695850,GB12ASZB969506606921
US0018723,C00005725,62144676,GB93CFJQ048868970188
US0018724,C00001511,28831205,GB98IHNF058757197185
US0018725,C00004350,64238923,GB78KDFZ027415457750
US0018726,C00007492,81297416,GB41YLOC945689387878
US0018727,C00008950,10081656,GB28FVSW055197777689
US0018728,C00000584,74978274,GB96AKNB183827874626
US0018729,C00005075,43959093,GB83MOHF659941825708
US0018730,C00004496,60019950,GB90TGFL754628403289
US0018731,C00000821,11998057,GB75QJJU524997698308
US0018732,C00002799,38272002,GB41VVRF453715741298
US0018733,C00001534,81379284,GB10CZET306426093433
US0018734,C00002245,66489567,GB38CUJE395030217631
US0018735,C00009350,95398123,GB47CBGT623333771860
US0018736,C00002391,90674626,GB79IWOW230135658728
US0018737,C00008808,80230530,GB66ZGFA864350290806
US0018738,C00007250,4246528,GB60FLAG339589694389
US0018739,C00002635,48121033,GB40DMFL463509051121
US0018740,C00004611,80517657,GB85DMJU220464875174
US0018741,C00001686,68233230,GB17FIKJ631063396540
US0018742,C00009617,67328370,GB90OCSZ961555767206
US0018743,C00003854,24947814,GB48RKVI969370646583
US0018744,C00005035,63344757,GB90CILO975245345672
US0018745,C00003928,56060006,GB90CLAQ069454731497
US0018746,C00008129,13156120,GB53AXIG254737846482
US0018747,C00000895,5800853,GB19TMLT318778218621
US0018748,C00008092,31273983,GB70XMCI385064374599
US0018749,C00001757,69613691,GB21KHQO434296335034
US0018750,C00001977,19307646,GB56EWIH682050297504
US0018751,C00003694,51217673,GB14WMXE844085671637
US0018752,C00005291,38133667,GB64TJVL766154310149
US0018753,C00000099,80711699,GB96OGIM355236079923
US0018754,C00004925,17263098,GB55ISJJ976575164773
US0018755,C00006405,62022135,GB57IQRC632741102726
US0018756,C00006087,61133863,GB51PPAZ060606074640
US0018757,C00006755,47507158,GB86MKVU972524548501
US0018758,C00001398,52212122,GB73BLGM873318960380
US0018759,C00005606,39599290,GB82YULL436037693455
US0018760,C00008394,85423930,GB82XABL921983430358
US0018761,C00007986,59981577,GB08SNVN652924257660
US0018762,C00001643,3234469,GB67OFYK065438736268
US0018763,C00009978,28035034,GB40HGDE387722732429
US0018764,C00007859,14135259,GB64UHXD864397041575
US0018765,C00004746,67623,GB84GSXG687974648698
US0018766,C00001524,22401102,GB05NUFD176785357672
US0018767,C00005145,14509926,GB39KFEI835852630806
US0018768,C00007045,26553538,GB27RBNA180653200079
US0018769,C00002676,46756193,GB94VYDN176470484759
US0018770,C00007007,58699024,GB69WLOV080128518073
US0018771,C00005308,79047849,GB68ZFKL205403317524
US0018772,C00001440,44239216,GB84CUXT498011412878
US0018773,C00008106,68196371,GB34CVQV435701267593
US0018774,C00008341,23798598,GB62FMOG342533837102
US0018775,C00004757,62580488,GB06BXAY935478548892
US0018776,C00002608,88677879,GB17ERGK962542235284
US0018777,C00002157,11301811,GB28GVBN712883303808
US0018778,C00009098,33711663,GB73XJSQ465275042030
US0018779,C00004561,30840929,GB36CWQS010616976111
US0018780,C00006557,70176755,GB51SYWN177965561243
US0018781,C00003750,84221538,GB35XMYI713776008346
US0018782,C00005132,29960078,GB27AQIU813004262108
US0018783,C00002445,70141393,GB06NNQH673774277175
US0018784,C00005643,71241671,GB32FTQG261808798027
US0018785,C00006932,81777545,GB75CDXD075712154016
US0018786,C00008629,66799507,GB42FXDA967367834190
US0018787,C00009415,724293,GB36SHBF383579581550
US0018788,C00009093,21037312,GB23TLYT721673646918
US0018789,C00005651,7917519,GB93JFYU844139813269
US0018790,C00002219,57755755,GB36TUZW030322450281
US0018791,C00003676,3330708,GB03JFMO445562657318
US0018792,C00000641,86611971,GB49UAXS448298760734
US0018793,C00005491,51855780,GB20FBER359901267461
US0018794,C00003606,49844941,GB42BCZR552069598393
US0018795,C00007932,20064858,GB12ZYRU074562575136
US0018796,C00009435,55962297,GB54PDHF371251080321
US0018797,C00006700,23352028,GB07DHRA777834897654
US0018798,C00006959,32453286,GB03SGCE667474982652
US0018799,C00001979,29539566,GB46HFRD126484454517
US0018800,C00004679,9637297,GB63VCQQ479595684809
US0018801,C00005295,25262300,GB61DWOP653148538050
US0018802,C00002729,75881718,GB68SVXZ474700389968
US0018803,C00000340,29147447,GB83AELQ670959291313
US0018804,C00001496,75436596,GB08LMHI214005557075
US0018805,C00005133,5700945,GB80ZULN230308471475
US0018806,C00006875,72818628,GB38HHTE243291986444
US0018807,C00001469,37671123,GB30SQHL965626443008
US0018808,C00001790,65433242,GB33TUEA310446451444
US0018809,C00004597,73366966,GB71ZXKI750586337325
US0018810,C00006402,75236708,GB18JTEB587778899285
US0018811,C00004924,1458548,GB29MMHK167440200279
US0018812,C00005415,69172629,GB04FPYD127491512502
US0018813,C00002876,26007931,GB49OGMZ423925946126
US0018814,C00003488,22881655,GB70MXIT632857873421
US0018815,C00004818,26597061,GB50VKCH156537069594
US0018816,C00008045,85969191,GB73BFBX553324539958
US0018817,C00003515,99525200,GB26PCFZ053719407271
US0018818,C00007143,28191815,GB65GCOK307833863119
US0018819,C00004390,49776616,GB24QUFH313256435701
US0018820,C00001338,91752592,GB88BWJL629293796111
US0018821,C00001564,81018376,GB74WOAA398976491871
US0018822,C00006153,91681225,GB17FPBC938435133211
US0018823,C00008709,86376988,GB89XJBH009390407550
US0018824,C00000123,31844240,GB95QFLD575988769755
US0018825,C00009811,97457242,GB79MFMO100207797055
US0018826,C00004637,53935314,GB60NYGB044331623372
US0018827,C00007841,71575235,GB38XAEE764436806866
US0018828,C00004831,64635498,GB91EXIG760327305398
US0018829,C00000025,38047735,GB74EPLM540896494667
US0018830,C00000745,16292888,GB40HKSR656109579852
US0018831,C00005436,51451527,GB86GRNG329561989961
US0018832,C00009068,91012783,GB73YIBQ452063906275
US0018833,C00005431,72749217,GB75BOIH099370550767
US0018834,C00008528,64810576,GB96ZQKY959682178027
US0018835,C00006858,48665715,GB88NKMB311352801843
US0018836,C00009346,14424409,GB29HOIG604581840324
US0018837,C00002917,85336361,GB10AEZE693112409462
US0018838,C00007360,99534621,GB78ZRSL394480590407
US0018839,C00001292,78129726,GB39DCQV183431442428
US0018840,C00004025,96266347,GB22NTXS949508512091
US0018841,C00007873,99812730,GB35XZSQ496410938824
US0018842,C00009523,62942101,GB39QQOR500546298574
US0018843,C00007441,56044261,GB61SFXH274756530148
US0018844,C00002773,8129869,GB23IDFD592675809360
US0018845,C00001293,96800786,GB29PVOY981525354991
US0018846,C00004814,70896305,GB78XSLT503831197084
US0018847,C00009959,12531879,GB34TOVN767752374417
US0018848,C00006406,55829536,GB30WDRB733140204686
US0018849,C00004973,46560126,GB09DMPW481666755230
US0018850,C00009114,25073192,GB40FCTE359692767474
US0018851,C00002713,42584374,GB77HHSV523634118553
US0018852,C00004168,76395122,GB22HHAP558454001301
US0018853,C00009610,31122985,GB95OIGQ354483739462
US0018854,C00006962,66909855,GB45KUUK894217609764
US0018855,C00005135,61001897,GB78QAWG220078949485
US0018856,C00009397,15332532,GB28CDUQ188494234900
US0018857,C00005340,86467296,GB28QNTF287948418016
US0018858,C00002520,27539907,GB23PVYM875326646775
US0018859,C00000478,71196437,GB10HFYQ260949702884
US0018860,C00007926,97816506,GB80BTOR662639366682
US0018861,C00002598,83561712,GB57LFJP946112850767
US0018862,C00000730,51913077,GB10FGCA237477454986
US0018863,C00006268,83843721,GB10OWSU504359549868
US0018864,C00005665,81000862,GB35BVOG071438485497
US0018865,C00006187,32739887,GB20LMVM716233656959
US0018866,C00004064,82137053,GB36UVSN971032795674
US0018867,C00004394,10824556,GB12AVXF545979845006
US0018868,C00001377,51290768,GB41QNYN228084837692
US0018869,C00005947,80341268,GB27FMHQ751846819870
US0018870,C00002223,62943502,GB37RFQB189374022947
US0018871,C00003355,35477448,GB67QNDE753608878149
US0018872,C00001620,71887571,GB65XSDC104236374942
US0018873,C00002002,42050169,GB32IGSI037285642130
US0018874,C00008056,47803130,GB12YXNA942727106640
US0018875,C00003086,93314696,GB76ATRV299803101694
US0018876,C00004542,91827593,GB95LJMD366731736840
US0018877,C00009947,62105730,GB89SQIG628622492911
US0018878,C00005637,57048564,GB31UTNG370829960853
US0018879,C00001014,87698228,GB87IHNI820563614972
US0018880,C00006519,64339551,GB36NSVB827717054164
US0018881,C00000985,76539539,GB65NFDD810909735713
US0018882,C00003035,76016640,GB76RAKW578895738744
US0018883,C00003239,14134730,GB12LLIB128679458320
US0018884,C00000408,89751049,GB74SNZM018382523795
US0018885,C00002633,20070148,GB96DFMN628624764807
US0018886,C00001499,68552409,GB59CRHA987907699148
US0018887,C00003056,43672423,GB67QGFV351762615023
US0018888,C00008505,18609499,GB21ECTE013095694231
US0018889,C00005433,62595727,GB64QGSU642826330971
US0018890,C00005089,63545294,GB56MLTY227823771434
US0018891,C00007400,253935,GB58SSXN234474826190
US0018892,C00007366,83246010,GB65NPIY485112548196
US0018893,C00008108,59801784,GB62QABY223537345580
US0018894,C00008693,97729394,GB49LTHF323175298929
US0018895,C00003808,41808922,GB78CLMA282882168662
US0018896,C00002285,57561057,GB42ELPY676632253114
US0018897,C00009527,15710521,GB13TWNU844986593611
US0018898,C00008820,27524599,GB70NXJH939121265789
US0018899,C00005184,24416318,GB50QHIQ161356168720
US0018900,C00005185,96518460,GB92NVQK013905104323
US0018901,C00005056,25094954,GB36IJKW522371473353
US0018902,C00005258,22184374,GB02HWTW291341661274
US0018903,C00006257,2507496,GB42ZLRQ520386518171
US0018904,C00001896,10521684,GB95BTFM511241093296
US0018905,C00004359,32604064,GB65SONV637615740479
US0018906,C00009245,23971663,GB76ERUE304109915465
US0018907,C00004629,51987359,GB74PWWX033512410070
US0018908,C00006295,98242595,GB93PUSA497426817370
US0018909,C00005249,57496227,GB57XCRI683742994838
US0018910,C00006286,80963247,GB02IIVX001553621650
US0018911,C00008243,30671004,GB87ZJCI622846816565
US0018912,C00009453,7544648,GB14DOLE527298177627
US0018913,C00007239,79417055,GB32XMMC969947729891
US0018914,C00008398,8934254,GB60DHGJ923052044206
US0018915,C00006516,98029491,GB21JYHE299019336562
US0018916,C00008227,10570666,GB76HQDR355961832300
US0018917,C00003673,39273467,GB33TRYE892909415910
US0018918,C00000113,79914168,GB29BWMO465505778948
US0018919,C00005749,4023191,GB29COHY100065595239
US0018920,C00007776,71174272,GB08DDLC295658236226
US0018921,C00006111,28041615,GB57BJEL815745698866
US0018922,C00002232,81681071,GB69JBDZ211141214527
US0018923,C00003889,50533816,GB81VKPO339132031716
US0018924,C00009904,68676143,GB37FXWC943484260762
US0018925,C00005687,20191840,GB91TGQA325018229252
US0018926,C00007666,31215219,GB43HANK992268823644
US0018927,C00000830,70550142,GB76XMTZ959295102372
US0018928,C00008890,56020851,GB76CQFK974843793422
US0018929,C00007629,95712620,GB06NGLM406995367698
US0018930,C00007236,95131959,GB47DVHJ147488399201
US0018931,C00003162,80390572,GB79CQYW241365639342
US0018932,C00008424,36927591,GB33IRWX688997030984
US0018933,C00003443,31931605,GB78UNEV158329166013
US0018934,C00008864,93225175,GB15IERM084325887293
US0018935,C00001397,64198742,GB92RHNO393236697075
US0018936,C00004751,60838775,GB98ZOHI957158479106
US0018937,C00007309,31588001,GB04QUIN775227348363
US0018938,C00003196,43184877,GB72COLY364183340971
US0018939,C00004852,88316758,GB90QRKT110808755944
US0018940,C00000026,24486903,GB85MLQX267282911763
US0018941,C00006029,20609844,GB46UDKU238381704067
US0018942,C00003724,55844619,GB18MJBR139681856134
US0018943,C00005575,49571036,GB77AWEB818708779488
US0018944,C00007532,49419807,GB50NTVV944751448203
US0018945,C00009287,84504618,GB56CTTE645059088403
US0018946,C00006651,51920138,GB27RINV084207005259
US0018947,C00007615,96749551,GB56ISJL250892339684
US0018948,C00001304,8123194,GB11MHQH612174821885
US0018949,C00003561,61114326,GB34DFZI522170864602
US0018950,C00004635,49409234,GB63MGWD055657626014
US0018951,C00006363,4937898,GB06QZJV723766245839
US0018952,C00000753,53696366,GB24IBNJ180212371272
US0018953,C00009573,36533012,GB10HJMS951185002124
US0018954,C00005986,64836354,GB23UEBR084283062373
US0018955,C00003082,27762318,GB87MUBN718587818481
US0018956,C00002511,42004415,GB49KPLC640213314396
US0018957,C00005300,19828342,GB74QNFA559370489783
US0018958,C00008346,75020424,GB68LKQC902095881664
US0018959,C00001869,43559436,GB89TJFL051208488901
US0018960,C00005814,97910368,GB70DJKE562152128271
US0018961,C00005306,96542650,GB49RTOY245184048012
US0018962,C00004822,27011440,GB18TGOX623027326395
US0018963,C00001987,57932044,GB34MJVO283792123874
US0018964,C00008172,5333493,GB96TLTN115498530306
US0018965,C00008711,81391559,GB79YQHG561057305718
US0018966,C00009059,73169383,GB40NAYB243747701335
US0018967,C00002230,43546505,GB29WKIV744553477473
US0018968,C00004431,69741142,GB02CIHV365586036914
US0018969,C00006273,40445149,GB92JYNC582496065617
US0018970,C00009501,12434739,GB26VINX670284260250
US0018971,C00004153,65747322,GB68XOOC534397528221
US0018972,C00007033,89254777,GB34OQXU621732717167
US0018973,C00007417,57118571,GB83VYBX575389682681
US0018974,C00000299,5082845,GB91REFJ642525347118
US0018975,C00006642,73182252,GB33MARC938636073759
US0018976,C00001485,4548650,GB85DQQW905458611591
US0018977,C00008853,59674755,GB98ZSAB854812057691
US0018978,C00006744,8669388,GB32SLNF272501803818
US0018979,C00005504,171292,GB52RAZI366958528824
US0018980,C00001964,29998405,GB25ACTS921391456565
US0018981,C00009604,72127033,GB24LGKW853040987763
US0018982,C00004299,4247148,GB45AYBM326759367554
US0018983,C00007520,83047815,GB94YEHY328847958993
US0018984,C00002385,41704545,GB83YVTR054572421857
US0018985,C00008655,11556431,GB61IQEF496080164740
US0018986,C00003281,64798011,GB07AFOF159370016169
US0018987,C00003632,76159219,GB54JTSS040188488226
US0018988,C00003090,95809492,GB83MGXU939944647764
US0018989,C00008740,91974753,GB21AJQI881701105014
US0018990,C00008577,96884292,GB18EAFX546350629451
US0018991,C00003260,2111417,GB81YMSL525928014144
US0018992,C00009979,39481559,GB87NWTQ245322192464
US0018993,C00007120,43430600,GB51VAAB785547969699
US0018994,C00004866,20575390,GB78NFGP613630314780
US0018995,C00005245,90353252,GB34MMVT962021358995
US0018996,C00002334,343527,GB89IZCF037195475475
US0018997,C00000663,47950553,GB38XMVB432976970096
US0018998,C00001019,20634723,GB32AWDV957342527341
US0018999,C00007043,34682837,GB22PZDS228745865849
US0019000,C00001741,26527842,GB68GTYJ698774619421
US0019001,C00003342,69309583,GB91OEUM299316640144
US0019002,C00003394,46834613,GB21AXIZ763239564459
US0019003,C00002465,24210001,GB14GGQK268027608775
US0019004,C00000709,39354263,GB07UUZM983773167631
US0019005,C00009529,45443576,GB87SYNR300883617196
US0019006,C00004273,64170521,GB72ZWHG166335256466
US0019007,C00005388,73432272,GB02XPBF509557700144
US0019008,C00001204,27256183,GB52NINQ886587303746
US0019009,C00002304,32548909,GB21RKOO535039441676
US0019010,C00003057,12586004,GB06ILCM548809847050
US0019011,C00001176,33629488,GB47ZQUF900259660998
US0019012,C00007247,8626564,GB56XXDF399093332414
US0019013,C00000277,90441924,GB96PBGQ829623573460
US0019014,C00009012,907027,GB98SSOO684068662132
US0019015,C00003628,58644526,GB66MBTL173819049121
US0019016,C00006760,60756117,GB62BPEA898291628414
US0019017,C00009980,64412305,GB33QISL605252497575
US0019018,C00006081,51176240,GB64HQQT058401645032
US0019019,C00004126,67653045,GB14HVKX685589863780
US0019020,C00003940,17424233,GB58FQLO386949488860
US0019021,C00005501,51355364,GB50FIIU870743006436
US0019022,C00000035,30588514,GB52UEHZ491380867562
US0019023,C00002044,26510707,GB54BJKF119238754256
US0019024,C00005187,6625110,GB91KWOB348458242900
US0019025,C00001323,92575317,GB66CPWT902064602659
US0019026,C00005013,56122325,GB69OTYE069406709641
US0019027,C00004368,69636714,GB06XFBN816088585308
US0019028,C00000581,38042363,GB16ILOF694250688994
US0019029,C00002251,84190387,GB60EJGK598074546316
US0019030,C00003004,19383230,GB51LKZU301200415388
US0019031,C00000600,92010307,GB64ZYRI446066871485
US0019032,C00002619,93995423,GB11NXPF215151771392
US0019033,C00009900,99341836,GB66KNQY578939927444
US0019034,C00000179,19960177,GB90XHNM173952180722
US0019035,C00002714,92741308,GB97QFUE669563002971
US0019036,C00000793,36782237,GB49UKYL345402199937
US0019037,C00008720,84946123,GB70ZVVA641885307156
US0019038,C00004172,14219118,GB30YCST878723868114
US0019039,C00006552,12188552,GB10EWOQ388161083437
US0019040,C00007017,14712708,GB79CMAO850391743070
US0019041,C00002141,84508769,GB09KXRR932341786502
US0019042,C00003778,39401316,GB21VZEV761453907163
US0019043,C00002498,71985595,GB69GBUR413181263272
US0019044,C00000044,89860109,GB93LQKC726815125901
US0019045,C00004036,22899086,GB69MEFR860128766757
US0019046,C00004562,39541714,GB56ZKWN174659275103
US0019047,C00001027,22746424,GB11IGOT586462634588
US0019048,C00001402,41020588,GB55ESQO586800796797
US0019049,C00009020,70362934,GB17PNZH615580513755
US0019050,C00006737,76387102,GB84FICV389879603234
US0019051,C00009516,75266933,GB19EWZI635773716587
US0019052,C00003052,22289620,GB33VVPF533385635275
US0019053,C00005884,22899727,GB91TXKN594817121768
US0019054,C00003069,68241315,GB21UNRX496066538620
US0019055,C00006950,85800737,GB78EAHC425281276128
US0019056,C00009953,49228698,GB44VVAQ727771410076
US0019057,C00001792,99837104,GB34UVSS311376013679
US0019058,C00000279,2637169,GB26BYUJ491875378376
US0019059,C00004219,47624603,GB84SZGK469212900149
US0019060,C00009409,75378723,GB68KXWB323166041877
US0019061,C00008044,86622728,GB41ECAT150011487127
US0019062,C00002624,37478341,GB22AUNH481344900567
US0019063,C00006382,88879579,GB66ZGVP430962092735
US0019064,C00008178,28083880,GB78SGKW029941927236
US0019065,C00002864,6124087,GB50GEZQ589424626537
US0019066,C00009383,94096675,GB03QBPH318486665096
US0019067,C00006577,80752709,GB05AWIJ714266236572
US0019068,C00002102,84838918,GB96GFWL009433317038
US0019069,C00008484,34338793,GB58NCZW884272586060
US0019070,C00007071,73937457,GB02EGUC409631206383
US0019071,C00009091,48756309,GB64RBAN126136610351
US0019072,C00006043,12689038,GB37BCLK873466116853
US0019073,C00007211,38335683,GB69RPKT101672918009
US0019074,C00005441,17592495,GB90UXMH342559502644
US0019075,C00001827,26877798,GB80DHYA860333726964
US0019076,C00000661,14797940,GB52OGLO574323586790
US0019077,C00002552,46892802,GB56QLJV673826350872
US0019078,C00008305,62415952,GB50VSON264588607844
US0019079,C00003048,69557001,GB03ONWC336744569397
US0019080,C00004443,81428197,GB51LXBL790670069883
US0019081,C00007333,53319607,GB96CWCY638462650471
US0019082,C00004838,15590001,GB11FSXG100094881219
US0019083,C00003972,465849,GB49PKCK107639614453
US0019084,C00003620,71179040,GB81FGLZ822286394767
US0019085,C00004042,57364079,GB59LPQJ294531610662
US0019086,C00001045,15044285,GB28AMQD756947244194
US0019087,C00001207,11831583,GB40GCAW379279244551
US0019088,C00007316,85285846,GB48BZSM638711545802
US0019089,C00003364,9208172,GB78QNGY045364223272
US0019090,C00007300,18689523,GB72IECD728280059080
US0019091,C00001740,41015551,GB14VIOJ320609135041
US0019092,C00005090,65162767,GB40PXNG533953812033
US0019093,C00001394,71593512,GB54PGFZ825544119497
US0019094,C00003533,91000658,GB46MMFF581080704120
US0019095,C00006303,73885340,GB83VJMZ839617633501
US0019096,C00008199,62176074,GB75BHIB857290673075
US0019097,C00001806,98152171,GB08EZIR753322545244
US0019098,C00004099,70695496,GB58JODB374048782883
US0019099,C00003512,53373051,GB05IKHU131834755581
US0019100,C00003243,71690382,GB23UIGB540932897945
US0019101,C00000264,3533911,GB38WXTZ606926346221
US0019102,C00001568,88974571,GB54QSSE821931273922
US0019103,C00006428,68774623,GB24MEHZ830105870840
US0019104,C00003106,54916134,GB17SLEL265086741513
US0019105,C00002829,3679609,GB46GSJR328641114141
US0019106,C00003067,35506582,GB71DFPZ204088097410
US0019107,C00002967,18807751,GB21VJIV457004638276
US0019108,C00000457,17093689,GB20TWBA826236983347
US0019109,C00004272,19176676,GB89JBZC774858939760
US0019110,C00002605,26243325,GB47STJV899584320781
US0019111,C00004081,29002088,GB06HKHZ358751184559
US0019112,C00003335,46650030,GB87CGVE486103883711
US0019113,C00004969,30147668,GB68RCJD899459374351
US0019114,C00002758,40255131,GB33QMQX287536733490
US0019115,C00004018,56755122,GB38MSNN600480710302
US0019116,C00005818,31615186,GB47UPSX258212987863
US0019117,C00001120,48322480,GB30FXJH240621890563
US0019118,C00008358,31608063,GB80DGXJ868886980148
US0019119,C00003950,39677834,GB28PQQY252969472368
US0019120,C00006435,63434560,GB07MBHS975255276878
US0019121,C00006420,53622698,GB23UCWD982588507954
US0019122,C00009048,53116483,GB84VHQT488962853724
US0019123,C00008896,86651527,GB57MOLI469000159309
US0019124,C00000041,43663369,GB98POUQ484379037889
US0019125,C00006465,30876764,GB94MNDD250767930197
US0019126,C00004916,69582604,GB92TYNG899825936985
US0019127,C00007516,99759341,GB26BDXD256579783060
US0019128,C00004519,52255683,GB86SWMN720483651690
US0019129,C00000654,61001944,GB67CIZO104103797954
US0019130,C00004585,46199559,GB08HUWS721463439854
US0019131,C00001722,93868316,GB28QNAA560985400894
US0019132,C00005279,12517551,GB25OWFE047617685601
US0019133,C00000250,39540043,GB30BIOZ085413394192
US0019134,C00004646,34622119,GB34TKJV246934317851
US0019135,C00005865,46844802,GB77YJBQ919555097096
US0019136,C00009579,7583182,GB72LWEG364162306367
US0019137,C00001858,30903024,GB04QRYC663641200512
US0019138,C00001147,29110936,GB74WGIA523205466852
US0019139,C00003711,27630913,GB47TEKE936487856902
US0019140,C00007717,18154049,GB26ZZAO823501219366
US0019141,C00008799,38451003,GB13VAKA636168916080
US0019142,C00003413,43375513,GB12BFMP638518105654
US0019143,C00004914,79132880,GB57GSAL236517049223
US0019144,C00003508,94301845,GB70KHOX531600092278
US0019145,C00002375,45488168,GB89CWKG767141287231
US0019146,C00003019,93956700,GB42PVWH312634184236
