numero_cuenta,cliente_id,tipo_cuenta
GB50BQPS517431852088,C00008658,ahorro
GB93BNUW833694205195,C00001435,dolares
GB40IXWR733961305511,C00008130,corriente
GB17VVME705959352606,C00004766,dolares
GB07FETE778122297105,C00005456,chequera
GB46FEYQ898609606160,C00001310,nomina
GB60POMT724410006500,C00005028,chequera
GB10WZCT982752858170,C00005257,dolares
GB72YQJB769565454892,C00009141,chequera
GB70KGCM854548993457,C00007782,dolares
GB38HBAN595608851898,C00005805,dolares
GB49RZXQ824371081735,C00006422,nomina
GB02DGVX122009455883,C00008175,corriente
GB52FJKX902582489601,C00007536,nomina
GB43IUOO705956313758,C00005057,nomina
GB33SKVH431884788097,C00008602,ahorro
GB09XWZH090752004589,C00005392,ahorro
GB88CHPG286509902303,C00003062,nomina
GB14TSNG154433601696,C00001725,ahorro
GB53XDNR600588044308,C00000837,nomina
GB47EORF703227677077,C00009336,dolares
GB03LCKX048130295197,C00009254,dolares
GB79GAZM235237130956,C00004424,corriente
GB61YGUS377677715278,C00009841,chequera
GB67ZJGZ341755020968,C00002569,chequera
GB60CZCM508642050157,C00003531,dolares
GB89DBLU886496944764,C00009655,dolares
GB48GWGA070812871404,C00009155,chequera
GB69NHAA186331364611,C00005794,corriente
GB11XTCP409061233109,C00000533,ahorro
GB04UGZM004715792409,C00008583,dolares
GB91SUCY364612699329,C00003149,chequera
GB77EWHP189555704137,C00001487,chequera
GB12BCMG011412782777,C00005151,dolares
GB84QQPZ258349421292,C00002321,chequera
GB30DYVE490345462963,C00001700,corriente
GB08PFAO281607499328,C00006856,corriente
GB50EHSL562229390436,C00004234,nomina
GB69UKFF299597542893,C00009834,ahorro
GB13XNAP301882665576,C00007399,chequera
GB28ZWSO725356924383,C00007678,ahorro
GB57EOFL857141700777,C00001687,corriente
GB53UAGR072311982491,C00002386,dolares
GB85TRWN978367128392,C00002738,dolares
GB03FMWT890045326503,C00009281,dolares
GB52LYZM553527861325,C00000462,nomina
GB18VNGZ050594984190,C00006746,ahorro
GB93VVZQ892506642761,C00008061,ahorro
GB93EEDB590898351236,C00006749,chequera
GB65BFUK702303248601,C00006713,ahorro
GB75NCMP871296588742,C00003755,dolares
GB37OLDC038524678987,C00002364,chequera
GB41ASZO861751059353,C00001815,ahorro
GB75FODY138142702830,C00009378,corriente
GB12ASZB969506606921,C00006699,chequera
GB93CFJQ048868970188,C00005725,nomina
GB98IHNF058757197185,C00001511,corriente
GB78KDFZ027415457750,C00004350,corriente
GB41YLOC945689387878,C00007492,ahorro
GB28FVSW055197777689,C00008950,dolares
GB96AKNB183827874626,C00000584,ahorro
GB83MOHF659941825708,C00005075,ahorro
GB90TGFL754628403289,C00004496,chequera
GB75QJJU524997698308,C00000821,corriente
GB41VVRF453715741298,C00002799,ahorro
GB10CZET306426093433,C00001534,dolares
GB38CUJE395030217631,C00002245,nomina
GB47CBGT623333771860,C00009350,nomina
GB79IWOW230135658728,C00002391,nomina
GB66ZGFA864350290806,C00008808,ahorro
GB60FLAG339589694389,C00007250,dolares
GB40DMFL463509051121,C00002635,corriente
GB85DMJU220464875174,C00004611,corriente
GB17FIKJ631063396540,C00001686,nomina
GB90OCSZ961555767206,C00009617,chequera
GB48RKVI969370646583,C00003854,nomina
GB90CILO975245345672,C00005035,dolares
GB90CLAQ069454731497,C00003928,dolares
GB53AXIG254737846482,C00008129,corriente
GB19TMLT318778218621,C00000895,chequera
GB70XMCI385064374599,C00008092,corriente
GB21KHQO434296335034,C00001757,corriente
GB56EWIH682050297504,C00001977,corriente
GB14WMXE844085671637,C00003694,nomina
GB64TJVL766154310149,C00005291,dolares
GB96OGIM355236079923,C00000099,corriente
GB55ISJJ976575164773,C00004925,corriente
GB57IQRC632741102726,C00006405,ahorro
GB51PPAZ060606074640,C00006087,nomina
GB86MKVU972524548501,C00006755,corriente
GB73BLGM873318960380,C00001398,ahorro
GB82YULL436037693455,C00005606,corriente
GB82XABL921983430358,C00008394,dolares
GB08SNVN652924257660,C00007986,nomina
GB67OFYK065438736268,C00001643,chequera
GB40HGDE387722732429,C00009978,ahorro
GB64UHXD864397041575,C00007859,chequera
GB84GSXG687974648698,C00004746,nomina
GB05NUFD176785357672,C00001524,nomina
GB39KFEI835852630806,C00005145,corriente
GB27RBNA180653200079,C00007045,dolares
GB94VYDN176470484759,C00002676,corriente
GB69WLOV080128518073,C00007007,dolares
GB68ZFKL205403317524,C00005308,corriente
GB84CUXT498011412878,C00001440,chequera
GB34CVQV435701267593,C00008106,corriente
GB62FMOG342533837102,C00008341,chequera
GB06BXAY935478548892,C00004757,dolares
GB17ERGK962542235284,C00002608,ahorro
GB28GVBN712883303808,C00002157,corriente
GB73XJSQ465275042030,C00009098,corriente
GB36CWQS010616976111,C00004561,nomina
GB51SYWN177965561243,C00006557,nomina
GB35XMYI713776008346,C00003750,corriente
GB27AQIU813004262108,C00005132,nomina
GB06NNQH673774277175,C00002445,nomina
GB32FTQG261808798027,C00005643,corriente
GB75CDXD075712154016,C00006932,corriente
GB42FXDA967367834190,C00008629,ahorro
GB36SHBF383579581550,C00009415,ahorro
GB23TLYT721673646918,C00009093,corriente
GB93JFYU844139813269,C00005651,corriente
GB36TUZW030322450281,C00002219,dolares
GB03JFMO445562657318,C00003676,nomina
GB49UAXS448298760734,C00000641,dolares
GB20FBER359901267461,C00005491,corriente
GB42BCZR552069598393,C00003606,ahorro
GB12ZYRU074562575136,C00007932,dolares
GB54PDHF371251080321,C00009435,nomina
GB07DHRA777834897654,C00006700,ahorro
GB03SGCE667474982652,C00006959,ahorro
GB46HFRD126484454517,C00001979,ahorro
GB63VCQQ479595684809,C00004679,nomina
GB61DWOP653148538050,C00005295,nomina
GB68SVXZ474700389968,C00002729,ahorro
GB83AELQ670959291313,C00000340,dolares
GB08LMHI214005557075,C00001496,corriente
GB80ZULN230308471475,C00005133,dolares
GB38HHTE243291986444,C00006875,dolares
GB30SQHL965626443008,C00001469,dolares
GB33TUEA310446451444,C00001790,chequera
GB71ZXKI750586337325,C00004597,ahorro
GB18JTEB587778899285,C00006402,dolares
GB29MMHK167440200279,C00004924,ahorro
GB04FPYD127491512502,C00005415,corriente
GB49OGMZ423925946126,C00002876,chequera
GB70MXIT632857873421,C00003488,corriente
GB50VKCH156537069594,C00004818,corriente
GB73BFBX553324539958,C00008045,ahorro
GB26PCFZ053719407271,C00003515,nomina
GB65GCOK307833863119,C00007143,corriente
GB24QUFH313256435701,C00004390,dolares
GB88BWJL629293796111,C00001338,corriente
GB74WOAA398976491871,C00001564,corriente
GB17FPBC938435133211,C00006153,chequera
GB89XJBH009390407550,C00008709,chequera
GB95QFLD575988769755,C00000123,ahorro
GB79MFMO100207797055,C00009811,dolares
GB60NYGB044331623372,C00004637,ahorro
GB38XAEE764436806866,C00007841,chequera
GB91EXIG760327305398,C00004831,nomina
GB74EPLM540896494667,C00000025,ahorro
GB40HKSR656109579852,C00000745,nomina
GB86GRNG329561989961,C00005436,nomina
GB73YIBQ452063906275,C00009068,dolares
GB75BOIH099370550767,C00005431,chequera
GB96ZQKY959682178027,C00008528,ahorro
GB88NKMB311352801843,C00006858,ahorro
GB29HOIG604581840324,C00009346,dolares
GB10AEZE693112409462,C00002917,chequera
GB78ZRSL394480590407,C00007360,corriente
GB39DCQV183431442428,C00001292,corriente
GB22NTXS949508512091,C00004025,ahorro
GB35XZSQ496410938824,C00007873,ahorro
GB39QQOR500546298574,C00009523,dolares
GB61SFXH274756530148,C00007441,chequera
GB23IDFD592675809360,C00002773,nomina
GB29PVOY981525354991,C00001293,ahorro
GB78XSLT503831197084,C00004814,ahorro
GB34TOVN767752374417,C00009959,corriente
GB30WDRB733140204686,C00006406,ahorro
GB09DMPW481666755230,C00004973,corriente
GB40FCTE359692767474,C00009114,chequera
GB77HHSV523634118553,C00002713,nomina
GB22HHAP558454001301,C00004168,corriente
GB95OIGQ354483739462,C00009610,corriente
GB45KUUK894217609764,C00006962,dolares
GB78QAWG220078949485,C00005135,ahorro
GB28CDUQ188494234900,C00009397,corriente
GB28QNTF287948418016,C00005340,chequera
GB23PVYM875326646775,C00002520,chequera
GB10HFYQ260949702884,C00000478,corriente
GB80BTOR662639366682,C00007926,nomina
GB57LFJP946112850767,C00002598,chequera
GB10FGCA237477454986,C00000730,chequera
GB10OWSU504359549868,C00006268,dolares
GB35BVOG071438485497,C00005665,nomina
GB20LMVM716233656959,C00006187,ahorro
GB36UVSN971032795674,C00004064,corriente
GB12AVXF545979845006,C00004394,dolares
GB41QNYN228084837692,C00001377,corriente
GB27FMHQ751846819870,C00005947,ahorro
GB37RFQB189374022947,C00002223,ahorro
GB67QNDE753608878149,C00003355,corriente
GB65XSDC104236374942,C00001620,corriente
GB32IGSI037285642130,C00002002,ahorro
GB12YXNA942727106640,C00008056,chequera
GB76ATRV299803101694,C00003086,ahorro
GB95LJMD366731736840,C00004542,corriente
GB89SQIG628622492911,C00009947,nomina
GB31UTNG370829960853,C00005637,chequera
GB87IHNI820563614972,C00001014,chequera
GB36NSVB827717054164,C00006519,corriente
GB65NFDD810909735713,C00000985,dolares
GB76RAKW578895738744,C00003035,dolares
GB12LLIB128679458320,C00003239,dolares
GB74SNZM018382523795,C00000408,ahorro
GB96DFMN628624764807,C00002633,nomina
GB59CRHA987907699148,C00001499,nomina
GB67QGFV351762615023,C00003056,dolares
GB21ECTE013095694231,C00008505,ahorro
GB64QGSU642826330971,C00005433,ahorro
GB56MLTY227823771434,C00005089,dolares
GB58SSXN234474826190,C00007400,corriente
GB65NPIY485112548196,C00007366,chequera
GB62QABY223537345580,C00008108,ahorro
GB49LTHF323175298929,C00008693,corriente
GB78CLMA282882168662,C00003808,nomina
GB42ELPY676632253114,C00002285,chequera
GB13TWNU844986593611,C00009527,corriente
GB70NXJH939121265789,C00008820,nomina
GB50QHIQ161356168720,C00005184,nomina
GB92NVQK013905104323,C00005185,chequera
GB36IJKW522371473353,C00005056,dolares
GB02HWTW291341661274,C00005258,corriente
GB42ZLRQ520386518171,C00006257,nomina
GB95BTFM511241093296,C00001896,corriente
GB65SONV637615740479,C00004359,chequera
GB76ERUE304109915465,C00009245,chequera
GB74PWWX033512410070,C00004629,ahorro
GB93PUSA497426817370,C00006295,corriente
GB57XCRI683742994838,C00005249,chequera
GB02IIVX001553621650,C00006286,ahorro
GB87ZJCI622846816565,C00008243,corriente
GB14DOLE527298177627,C00009453,ahorro
GB32XMMC969947729891,C00007239,corriente
GB60DHGJ923052044206,C00008398,ahorro
GB21JYHE299019336562,C00006516,ahorro
GB76HQDR355961832300,C00008227,dolares
GB33TRYE892909415910,C00003673,ahorro
GB29BWMO465505778948,C00000113,nomina
GB29COHY100065595239,C00005749,corriente
GB08DDLC295658236226,C00007776,nomina
GB57BJEL815745698866,C00006111,ahorro
GB69JBDZ211141214527,C00002232,ahorro
GB81VKPO339132031716,C00003889,chequera
GB37FXWC943484260762,C00009904,dolares
GB91TGQA325018229252,C00005687,nomina
GB43HANK992268823644,C00007666,nomina
GB76XMTZ959295102372,C00000830,dolares
GB76CQFK974843793422,C00008890,chequera
GB06NGLM406995367698,C00007629,chequera
GB47DVHJ147488399201,C00007236,dolares
GB79CQYW241365639342,C00003162,chequera
GB33IRWX688997030984,C00008424,dolares
GB78UNEV158329166013,C00003443,chequera
GB15IERM084325887293,C00008864,ahorro
GB92RHNO393236697075,C00001397,dolares
GB98ZOHI957158479106,C00004751,nomina
GB04QUIN775227348363,C00007309,ahorro
GB72COLY364183340971,C00003196,dolares
GB90QRKT110808755944,C00004852,dolares
GB85MLQX267282911763,C00000026,dolares
GB46UDKU238381704067,C00006029,corriente
GB18MJBR139681856134,C00003724,corriente
GB77AWEB818708779488,C00005575,nomina
GB50NTVV944751448203,C00007532,dolares
GB56CTTE645059088403,C00009287,chequera
GB27RINV084207005259,C00006651,chequera
GB56ISJL250892339684,C00007615,corriente
GB11MHQH612174821885,C00001304,dolares
GB34DFZI522170864602,C00003561,corriente
GB63MGWD055657626014,C00004635,chequera
GB06QZJV723766245839,C00006363,chequera
GB24IBNJ180212371272,C00000753,dolares
GB10HJMS951185002124,C00009573,corriente
GB23UEBR084283062373,C00005986,corriente
GB87MUBN718587818481,C00003082,chequera
GB49KPLC640213314396,C00002511,ahorro
GB74QNFA559370489783,C00005300,dolares
GB68LKQC902095881664,C00008346,corriente
GB89TJFL051208488901,C00001869,dolares
GB70DJKE562152128271,C00005814,corriente
GB49RTOY245184048012,C00005306,nomina
GB18TGOX623027326395,C00004822,ahorro
GB34MJVO283792123874,C00001987,dolares
GB96TLTN115498530306,C00008172,ahorro
GB79YQHG561057305718,C00008711,ahorro
GB40NAYB243747701335,C00009059,chequera
GB29WKIV744553477473,C00002230,chequera
GB02CIHV365586036914,C00004431,chequera
GB92JYNC582496065617,C00006273,dolares
GB26VINX670284260250,C00009501,nomina
GB68XOOC534397528221,C00004153,ahorro
GB34OQXU621732717167,C00007033,corriente
GB83VYBX575389682681,C00007417,dolares
GB91REFJ642525347118,C00000299,chequera
GB33MARC938636073759,C00006642,ahorro
GB85DQQW905458611591,C00001485,dolares
GB98ZSAB854812057691,C00008853,corriente
GB32SLNF272501803818,C00006744,nomina
GB52RAZI366958528824,C00005504,chequera
GB25ACTS921391456565,C00001964,ahorro
GB24LGKW853040987763,C00009604,dolares
GB45AYBM326759367554,C00004299,ahorro
GB94YEHY328847958993,C00007520,dolares
GB83YVTR054572421857,C00002385,ahorro
GB61IQEF496080164740,C00008655,ahorro
GB07AFOF159370016169,C00003281,chequera
GB54JTSS040188488226,C00003632,nomina
GB83MGXU939944647764,C00003090,corriente
GB21AJQI881701105014,C00008740,nomina
GB18EAFX546350629451,C00008577,dolares
GB81YMSL525928014144,C00003260,ahorro
GB87NWTQ245322192464,C00009979,dolares
GB51VAAB785547969699,C00007120,nomina
GB78NFGP613630314780,C00004866,dolares
GB34MMVT962021358995,C00005245,nomina
GB89IZCF037195475475,C00002334,ahorro
GB38XMVB432976970096,C00000663,chequera
GB32AWDV957342527341,C00001019,nomina
GB22PZDS228745865849,C00007043,nomina
GB68GTYJ698774619421,C00001741,nomina
GB91OEUM299316640144,C00003342,ahorro
GB21AXIZ763239564459,C00003394,dolares
GB14GGQK268027608775,C00002465,corriente
GB07UUZM983773167631,C00000709,corriente
GB87SYNR300883617196,C00009529,dolares
GB72ZWHG166335256466,C00004273,nomina
GB02XPBF509557700144,C00005388,chequera
GB52NINQ886587303746,C00001204,ahorro
GB21RKOO535039441676,C00002304,corriente
GB06ILCM548809847050,C00003057,ahorro
GB47ZQUF900259660998,C00001176,corriente
GB56XXDF399093332414,C00007247,dolares
GB96PBGQ829623573460,C00000277,ahorro
GB98SSOO684068662132,C00009012,chequera
GB66MBTL173819049121,C00003628,corriente
GB62BPEA898291628414,C00006760,ahorro
GB33QISL605252497575,C00009980,nomina
GB64HQQT058401645032,C00006081,corriente
GB14HVKX685589863780,C00004126,corriente
GB58FQLO386949488860,C00003940,ahorro
GB50FIIU870743006436,C00005501,corriente
GB52UEHZ491380867562,C00000035,nomina
GB54BJKF119238754256,C00002044,nomina
GB91KWOB348458242900,C00005187,ahorro
GB66CPWT902064602659,C00001323,chequera
GB69OTYE069406709641,C00005013,dolares
GB06XFBN816088585308,C00004368,chequera
GB16ILOF694250688994,C00000581,nomina
GB60EJGK598074546316,C00002251,chequera
GB51LKZU301200415388,C00003004,corriente
GB64ZYRI446066871485,C00000600,ahorro
GB11NXPF215151771392,C00002619,nomina
GB66KNQY578939927444,C00009900,ahorro
GB90XHNM173952180722,C00000179,ahorro
GB97QFUE669563002971,C00002714,chequera
GB49UKYL345402199937,C00000793,ahorro
GB70ZVVA641885307156,C00008720,nomina
GB30YCST878723868114,C00004172,chequera
GB10EWOQ388161083437,C00006552,dolares
GB79CMAO850391743070,C00007017,ahorro
GB09KXRR932341786502,C00002141,corriente
GB21VZEV761453907163,C00003778,nomina
GB69GBUR413181263272,C00002498,ahorro
GB93LQKC726815125901,C00000044,corriente
GB69MEFR860128766757,C00004036,dolares
GB56ZKWN174659275103,C00004562,chequera
GB11IGOT586462634588,C00001027,dolares
GB55ESQO586800796797,C00001402,nomina
GB17PNZH615580513755,C00009020,dolares
GB84FICV389879603234,C00006737,ahorro
GB19EWZI635773716587,C00009516,nomina
GB33VVPF533385635275,C00003052,nomina
GB91TXKN594817121768,C00005884,chequera
GB21UNRX496066538620,C00003069,chequera
GB78EAHC425281276128,C00006950,nomina
GB44VVAQ727771410076,C00009953,ahorro
GB34UVSS311376013679,C00001792,chequera
GB26BYUJ491875378376,C00000279,chequera
GB84SZGK469212900149,C00004219,corriente
GB68KXWB323166041877,C00009409,chequera
GB41ECAT150011487127,C00008044,nomina
GB22AUNH481344900567,C00002624,nomina
GB66ZGVP430962092735,C00006382,ahorro
GB78SGKW029941927236,C00008178,nomina
GB50GEZQ589424626537,C00002864,nomina
GB03QBPH318486665096,C00009383,dolares
GB05AWIJ714266236572,C00006577,nomina
GB96GFWL009433317038,C00002102,nomina
GB58NCZW884272586060,C00008484,ahorro
GB02EGUC409631206383,C00007071,chequera
GB64RBAN126136610351,C00009091,corriente
GB37BCLK873466116853,C00006043,nomina
GB69RPKT101672918009,C00007211,nomina
GB90UXMH342559502644,C00005441,dolares
GB80DHYA860333726964,C00001827,chequera
GB52OGLO574323586790,C00000661,dolares
GB56QLJV673826350872,C00002552,nomina
GB50VSON264588607844,C00008305,ahorro
GB03ONWC336744569397,C00003048,dolares
GB51LXBL790670069883,C00004443,dolares
GB96CWCY638462650471,C00007333,dolares
GB11FSXG100094881219,C00004838,dolares
GB49PKCK107639614453,C00003972,corriente
GB81FGLZ822286394767,C00003620,corriente
GB59LPQJ294531610662,C00004042,chequera
GB28AMQD756947244194,C00001045,chequera
GB40GCAW379279244551,C00001207,dolares
GB48BZSM638711545802,C00007316,corriente
GB78QNGY045364223272,C00003364,ahorro
GB72IECD728280059080,C00007300,dolares
GB14VIOJ320609135041,C00001740,ahorro
GB40PXNG533953812033,C00005090,nomina
GB54PGFZ825544119497,C00001394,corriente
GB46MMFF581080704120,C00003533,chequera
GB83VJMZ839617633501,C00006303,nomina
GB75BHIB857290673075,C00008199,corriente
GB08EZIR753322545244,C00001806,ahorro
GB58JODB374048782883,C00004099,nomina
GB05IKHU131834755581,C00003512,nomina
GB23UIGB540932897945,C00003243,nomina
GB38WXTZ606926346221,C00000264,nomina
GB54QSSE821931273922,C00001568,corriente
GB24MEHZ830105870840,C00006428,nomina
GB17SLEL265086741513,C00003106,ahorro
GB46GSJR328641114141,C00002829,ahorro
GB71DFPZ204088097410,C00003067,corriente
GB21VJIV457004638276,C00002967,dolares
GB20TWBA826236983347,C00000457,ahorro
GB89JBZC774858939760,C00004272,corriente
GB47STJV899584320781,C00002605,chequera
GB06HKHZ358751184559,C00004081,nomina
GB87CGVE486103883711,C00003335,ahorro
GB68RCJD899459374351,C00004969,corriente
GB33QMQX287536733490,C00002758,corriente
GB38MSNN600480710302,C00004018,ahorro
GB47UPSX258212987863,C00005818,dolares
GB30FXJH240621890563,C00001120,chequera
GB80DGXJ868886980148,C00008358,dolares
GB28PQQY252969472368,C00003950,nomina
GB07MBHS975255276878,C00006435,ahorro
GB23UCWD982588507954,C00006420,nomina
GB84VHQT488962853724,C00009048,ahorro
GB57MOLI469000159309,C00008896,ahorro
GB98POUQ484379037889,C00000041,nomina
GB94MNDD250767930197,C00006465,dolares
GB92TYNG899825936985,C00004916,ahorro
GB26BDXD256579783060,C00007516,nomina
GB86SWMN720483651690,C00004519,corriente
GB67CIZO104103797954,C00000654,ahorro
GB08HUWS721463439854,C00004585,chequera
GB28QNAA560985400894,C00001722,ahorro
GB25OWFE047617685601,C00005279,dolares
GB30BIOZ085413394192,C00000250,nomina
GB34TKJV246934317851,C00004646,corriente
GB77YJBQ919555097096,C00005865,corriente
GB72LWEG364162306367,C00009579,dolares
GB04QRYC663641200512,C00001858,ahorro
GB74WGIA523205466852,C00001147,nomina
GB47TEKE936487856902,C00003711,ahorro
GB26ZZAO823501219366,C00007717,chequera
GB13VAKA636168916080,C00008799,nomina
GB12BFMP638518105654,C00003413,ahorro
GB57GSAL236517049223,C00004914,nomina
GB70KHOX531600092278,C00003508,corriente
GB89CWKG767141287231,C00002375,dolares
GB42PVWH312634184236,C00003019,dolares
GB60BPCN735344311418,C00008926,chequera
GB76LWWQ977240751382,C00005589,corriente
GB02XVNQ893442417505,C00004540,dolares
GB55AHDV230803996945,C00009602,nomina
GB74SPHO919564589059,C00008576,corriente
GB36MGSA395717309126,C00003140,dolares
GB81BPLY751434838030,C00009104,corriente
GB34JMKS421857992761,C00000855,nomina
GB06DNRR835032644498,C00007010,chequera
GB76RCNX127250446357,C00003409,dolares
GB95LJSU439656753554,C00006600,ahorro
GB76JZXT616577646925,C00004261,corriente
GB60LZZP922199987217,C00001986,chequera
GB23SUZT167497035800,C00005297,chequera
GB50BVKM812885440086,C00000210,chequera
GB26NELX268084200498,C00006989,ahorro
GB60FQRP890388600717,C00002755,corriente
GB89TVLF651895354836,C00008247,corriente
GB50CAJG757284104225,C00008992,dolares
GB10DROI179622651830,C00002547,nomina
GB21OJDN005466998851,C00004897,corriente
GB48ZFQY184291830990,C00005527,corriente
GB97RSPB720624058887,C00001934,ahorro
GB56AESF982486771969,C00002131,chequera
GB57PUIA300297967264,C00005894,dolares
GB41UKEA743491577314,C00007739,dolares
GB51UVYQ926205239089,C00005733,ahorro
GB94PJAH850054140204,C00007970,dolares
GB89VRIO557597808265,C00002007,dolares
GB91YAQX758112237499,C00000346,ahorro
GB38WSZQ639432152570,C00006097,corriente
GB11PFSO213219115031,C00001949,corriente
GB65AJRU040307689289,C00003146,chequera
GB82HORU268223894460,C00001681,ahorro
GB44VQIP559860639767,C00005259,ahorro
GB81HDMH820876504066,C00009875,corriente
GB97XUPR406081318028,C00003001,dolares
GB29YADR387482654069,C00007525,ahorro
GB36QYMK538327567536,C00002795,ahorro
GB04XVPQ912634706567,C00006976,chequera
GB24DHIB785544102917,C00001353,ahorro
GB06PJHV638885380446,C00006172,dolares
GB88ORMO462238050765,C00000127,nomina
GB30MKJS741765246883,C00008248,corriente
GB03LFBN599284241535,C00004333,dolares
GB30ADTO549649782965,C00002719,corriente
GB84BQRW535833752006,C00004304,corriente
GB38CFTK385206863329,C00009802,corriente
GB26IUZV733378517163,C00002169,chequera
GB31KGOU382545534689,C00006838,corriente
GB37JKFX947457928244,C00003725,nomina
GB17QICJ133657830535,C00009952,corriente
GB41EEYV619706535136,C00001749,dolares
GB86KJLC956722565720,C00005664,chequera
GB07HAHO268056896770,C00005744,corriente
GB85KCTQ179144102593,C00006656,ahorro
GB26DXXO947717362856,C00008916,ahorro
GB59FFCE041461763146,C00004044,corriente
GB75AOKE116468255738,C00006055,dolares
GB10HBQC328039736884,C00003570,corriente
GB49MKBK471486931641,C00008710,ahorro
GB15GCLN499105958787,C00009876,ahorro
GB82WNBI154207295601,C00000207,corriente
GB05EOSR468482350900,C00003823,chequera
GB91RSIC456345745246,C00008207,corriente
GB85XWXU529818454191,C00003646,chequera
GB65YYWF635090217967,C00000662,chequera
GB13MLJZ902932733356,C00005521,chequera
GB60JWRB305368005149,C00005873,chequera
GB23DYBI907880455210,C00001742,ahorro
GB57IRWE065011271828,C00001888,ahorro
GB79BEOE736722102455,C00004280,nomina
GB61VJDB893295401727,C00005224,chequera
GB86CRUX371347606976,C00002211,chequera
GB13KMCM640107060117,C00002740,dolares
GB76YWVA495295697154,C00002789,dolares
GB26MJVW192663351499,C00003219,ahorro
GB37GBVS813681901767,C00002800,chequera
GB03BBHA575085443919,C00001137,nomina
GB21WCBS540662618541,C00007805,chequera
GB61RQYW140661480465,C00003526,chequera
GB20EMLP861419603780,C00007625,ahorro
GB11HKKP368524922670,C00009122,dolares
GB74EYZQ390598847593,C00009304,dolares
GB44QSAE052325868837,C00004557,chequera
GB84PPKB783221482137,C00000393,corriente
GB81TDLO659779825964,C00004978,ahorro
GB12QQIG337811425012,C00000729,nomina
GB41DWNY404742164283,C00000072,corriente
GB36XRLO917818074122,C00001178,nomina
GB60XOZH545354062638,C00002185,ahorro
GB68GVVL974896281963,C00006312,chequera
GB68SEUX497189425414,C00007379,nomina
GB67LENN509373461048,C00003354,nomina
GB57IKKO941974773549,C00009609,corriente
GB22COFW949892601926,C00008544,nomina
GB39QSAK761372179754,C00006763,chequera
GB40AXTQ702621466694,C00008414,nomina
GB79DBGI135599491814,C00002171,chequera
GB42NWXE574537952066,C00007606,dolares
GB74SWUM797060138211,C00009884,ahorro
GB94QQSU607043951694,C00006937,corriente
GB84XCCV684617746854,C00005066,nomina
GB98MACB380884427301,C00002711,dolares
GB33IMHL396801573384,C00003141,nomina
GB47ZUMK318699401611,C00005454,ahorro
GB28DKAU671916263421,C00004015,corriente
GB93LQTC590672730276,C00004367,corriente
GB37TAIK567415425459,C00004283,ahorro
GB40ORDX296028969492,C00008067,corriente
GB31VPTS520567617067,C00009571,ahorro
GB11ENQJ951187407791,C00008105,nomina
GB94UDFE574156271079,C00008885,corriente
GB13KLEU071862334060,C00009418,dolares
GB18KANL149080081345,C00000544,ahorro
GB37GLUY453772442751,C00006987,nomina
GB44HRMZ743937120659,C00008027,dolares
GB68BAOH737900096524,C00005027,nomina
GB17GPEH614457433683,C00003503,chequera
GB41YAFK637348169496,C00006190,dolares
GB74KBHO027488250387,C00004610,nomina
GB48CRAA830371402091,C00007623,dolares
GB51JYZY060147611849,C00000095,corriente
GB37YFLQ268234440619,C00007951,corriente
GB37SIVP017280431687,C00003108,nomina
GB18XZYF353980677685,C00004069,chequera
GB79FFPS910190096975,C00002977,corriente
GB47LRJO565035554773,C00008089,dolares
GB09SDYJ708109274709,C00008034,dolares
GB38JSQL112500896153,C00001678,nomina
GB08XRDW300771673928,C00005921,nomina
GB11RMAE812918857324,C00003389,chequera
GB46PNIT284121077660,C00004905,nomina
GB92ZIZX090755179518,C00007705,corriente
GB52VRMX226117352795,C00009006,chequera
GB79ZYZQ042104728546,C00003209,dolares
GB69FQYM994535272224,C00007579,dolares
GB50WWMT252853859543,C00001895,chequera
GB82HXGC327467989693,C00004825,chequera
GB74DVHD457797409480,C00006676,nomina
GB34YZTU171114267332,C00003541,ahorro
GB88ERJY254776944129,C00006027,nomina
GB79CIVM765454345735,C00009361,chequera
GB65CCIZ005016860705,C00001781,corriente
GB04YLCN775210244174,C00006383,corriente
GB05XMJW912830974535,C00006853,nomina
GB83XXFA564257128064,C00001081,nomina
GB90WAUR585177132450,C00009166,nomina
GB68ABIQ463162386277,C00008862,chequera
GB46FFJK014966096310,C00004399,dolares
GB75CPLE583885918971,C00000233,dolares
GB94OCNV137593373741,C00005078,corriente
GB44TESP280969711611,C00001253,chequera
GB28LZRY528634957966,C00008609,dolares
GB91MEVM259596141416,C00009896,chequera
GB75XCNL410827537416,C00000672,corriente
GB83QQSD638120998749,C00007683,corriente
GB87OUJG875600682478,C00009238,corriente
GB77JMMR535493373417,C00008221,chequera
GB83MNQE772767046110,C00003691,chequera
GB88NCPB071111743202,C00000386,dolares
GB95AZFZ872623413387,C00005360,nomina
GB31JGRZ703711487487,C00004247,corriente
GB68ANVN577875609625,C00008367,nomina
GB34WDQR707658273714,C00002348,corriente
GB89VNBH038864880057,C00000539,corriente
GB25DAOA117823245631,C00008399,corriente
GB77XBCU242917328469,C00008734,ahorro
GB89UPUQ399517713358,C00004383,chequera
GB75OSTD356891176345,C00005667,dolares
GB98AOQT311321671060,C00006525,chequera
GB26SMFO922280524721,C00004983,dolares
GB68CDJT565639436957,C00001828,nomina
GB70XLKX696355247987,C00007991,chequera
GB09WNQL985344859370,C00000068,corriente
GB09RMRI612942206090,C00001852,chequera
GB63QGZI500892267834,C00002091,ahorro
